D0927012,1290,微積分(二)
D095692814,1318,系統程式
D0558221,1282,邏輯設計
D0731377,1320,機率論
D025866018,2942,音樂、語言與大腦
D0532094,1276,程式設計(III)
D007083129,3006,性別差異與性別平等
D0675595,2912,電影與性別
D0895346,2160,管理科學
D0905376,1289,微積分(二)實習
D0692409,1277,程式設計(IV)
D054712300,2170,國際企業管理
D0565352,3006,性別差異與性別平等
D068412111,1309,機率論
D0666358,1276,程式設計(III)
D0506342,1309,機率論
D077091864,2921,皮膚保養醫學
D040764573,1326,物件導向設計
D015956316,1282,邏輯設計
D0746042,1320,機率論
D0977396,1297,程式設計(IV)
D019933221,3767,全民國防教育軍事訓練(二)
D014111518,3818,iOS APP程式設計
D013187163,2196,財務管理
D0691552,3808,英文科學導讀(二)
D019913469,2885,台灣民間信仰
D0658837,1291,線性代數
D0784060,2149,管理與統計
D054452985,2914,鋼琴音樂萬花筒
D053130723,1288,普通物理-電、磁、光實驗
D0602444,2878,日本歷史與文化
D054163706,2933,環境與公害
D055834384,1308,資料庫系統
D0815176,1347,文獻研討(二)
D0553741,2894,宗教與人生
D019554839,2156,商事法
D081834174,3780,全民國防教育軍事訓練(二)
D033804750,2146,管理學
D081004812,1312,物件導向設計實習
D0991598,2179,服務科學與創新
D029076567,1308,資料庫系統
D0731099,2878,日本歷史與文化
D085544192,2150,商事法
D0671798,2180,投資組合管理
D047366916,2905,批判思考
D0799286,2158,統計學(二)
D0853241,1311,物件導向設計
D0634885,1337,計算機結構學
D013330446,2145,經濟學(二)實習
D0760143,2918,土地關懷之旅
D0936556,2911,電影與性別
D043836901,1306,機率論
D061772014,2147,資訊網路
D019979083,3014,築橋創新競賽
D0989199,2987,專利撰寫實務
D083289132,1302,邏輯設計
D0677848,2159,統計學(二)實習
D0620717,2170,國際企業管理
D0600103,2175,管理資訊系統
D0662002,3780,全民國防教育軍事訓練(二)
D067999491,2194,行銷管理
D0995472,2177,文化創意經營策略
D021511783,2866,人造環境欣賞
D073904748,1329,電子商務安全
D0979424,1320,機率論
D068912826,1341,計算機演算法
D051869953,2157,組織行為
D050995547,2150,商事法
D042928867,2134,會計學(二)
D0730212,1282,邏輯設計
D0964454,3039,策略理論與中國崛起
D072540893,1317,機率論
D0922247,2921,皮膚保養醫學
D0754539,2883,文學、電影DIY
D0669983,2888,台灣民間信仰
D0840952,1325,UNIX應用與實務
D090705793,3808,英文科學導讀(二)
D0854715,3030,氣候變遷對臺灣之衝擊
D039735430,2146,管理學
D051231149,1341,計算機演算法
D0762574,2170,國際企業管理
D051683023,2136,經濟學(二)
D0581274,2944,地方自治
D017908016,1308,資料庫系統
D070324037,1321,系統分析與設計
D0501567,2172,企業倫理與社會責任
D0998354,2946,國際關係
D0508876,3020,世界建築欣賞
D0633869,3812,音樂劇演唱技巧
D013338749,1291,線性代數
D0671258,2137,經濟學(二)實習
D062404709,2916,台灣民俗文化
D064639574,2157,組織行為
D082983390,2179,服務科學與創新
D0709729,3817,iOS APP程式設計
D064558431,2886,台灣民間信仰
D041260494,2952,心理學整合與發展
D027579688,1300,微積分(二)
D004724506,2157,組織行為
D082840679,1296,程式設計(III)
