D042847854,2998,性別與新飲食文化探索
D084411990,2925,國防科技與產業發展
D030976009,2175,管理資訊系統
D0807512,1320,機率論
D0655155,2185,產業與競爭分析
D065896846,1300,微積分(二)
D0585312,1305,資料庫系統
D094226683,2924,現代軍事學
D0932600,2194,行銷管理
D0731205,3037,民法實用
D076785870,2196,財務管理
D0651970,1315,系統程式
D0760932,2184,職場英文
D0578748,3818,iOS APP程式設計
D0509453,2873,希臘羅馬神話故事與西洋藝術
D077790675,1301,線性代數
D075577803,2137,經濟學(二)實習
D0898836,1309,機率論
D055281669,1319,資料庫系統
D019771212,2144,經濟學(二)
D006364434,1298,普通物理-電、磁、光實驗
D0966145,2138,管理學
D049194944,2960,生涯規劃
D073320715,3808,英文科學導讀(二)
D078211865,1289,微積分(二)實習
D064227054,1352,計算機視覺
D081154777,1972,軟體品質保證與軟體測試
D0982740,2189,科技應用與金融服務
D059279815,2142,會計學(二)
D093555326,2168,企業倫理與社會責任
D0959603,2923,現代軍事學
D019914169,2901,應用文
D050562909,1304,系統程式
D0918234,1316,資料庫系統
D075821173,2964,服務學習專題
D0614234,3025,衛星科技應用
D048560627,2144,經濟學(二)
D069170171,3767,全民國防教育軍事訓練(二)
D076508271,2937,性別與心理衛生
D0885523,2143,會計學(二)實習
D083384646,1332,計算機演算法
D050716043,2168,企業倫理與社會責任
D080261391,2865,人生哲學
D0608643,2132,班級活動
D068515966,2138,管理學
D0778157,1304,系統程式
D015184801,1282,邏輯設計
D078135857,2934,醫學與人生
D019863764,2134,會計學(二)
D022570727,1290,微積分(二)
D016997028,2152,統計學(二)
D0960289,1274,班級活動
D0905546,2196,財務管理
D075545444,2174,國際企業管理
D075578534,2152,統計學(二)
D076461897,3889,春雨講堂-生活的奧義
D065003732,1346,文獻研討(二)
D094514544,2134,會計學(二)
D0527316,3040,智慧城市競爭力
D026832159,2974,非商業背景會計學
D083374630,2192,綠色企業與創業
D0705883,1284,班級活動
D001729665,2884,古典小說
D0584787,2202,服務業行銷
D0633469,2931,衛星科技應用
D068026097,2160,管理科學
D042368700,1309,機率論
D046961402,2194,行銷管理
D074581702,1338,計算機演算法
D0506034,1346,文獻研討(二)
D064124261,2162,休閒事業管理
D027654576,3892,打造自我品牌─職能加值課程
D068183752,2139,資訊網路
D0742776,2163,行銷管理個案研究
D056373929,3767,全民國防教育軍事訓練(二)
D084259820,1329,電子商務安全
D0780124,1293,邏輯設計實習
D030655492,1341,計算機演算法
D049418415,2138,管理學
D064343686,1320,機率論
D077761811,1276,程式設計(III)
D0659914,2134,會計學(二)
D049398236,2152,統計學(二)
D045719448,2194,行銷管理
D058928080,2145,經濟學(二)實習
D086995580,1346,文獻研討(二)
D0995896,2174,國際企業管理
D031806350,2934,醫學與人生
D016340152,2194,行銷管理
D060633569,2996,劇場服裝設計及製作
D026659541,2947,戀愛心理學
D040242798,2191,期貨與選擇權
D007088780,1313,資訊與網路安全
D0985413,2172,企業倫理與社會責任
D075998127,1281,線性代數
D0771738,3037,民法實用
D097448426,3899,電子商務與大數據
D012074594,2172,企業倫理與社會責任
D0711196,2958,民法實用
D027279717,1283,邏輯設計實習
