D088564845,1326,物件導向設計
D055697460,2950,智慧財產之保護與實務
D0964331,2172,企業倫理與社會責任
D0807939,2911,電影與性別
D0931274,2151,組織行為
D041417010,2926,創新綠色科技
D0815129,1332,計算機演算法
D001167047,2950,智慧財產之保護與實務
D088654157,3006,性別差異與性別平等
D0813390,1294,班級活動
D080514572,2135,會計學(二)實習
D0642405,2891,生死與哲學
D043130276,1294,班級活動
D0717401,3811,讀劇表演
D055794435,1341,計算機演算法
D025493382,2192,綠色企業與創業
D0690256,1297,程式設計(IV)
D0644954,2909,向儒道思想學情緒管理
D0543111,2140,班級活動
D022943903,1353,雲端計算
D0949051,2967,婚姻與家庭
D0789443,2154,管理科學
D0770803,3007,科技與藝術
D0881230,3012,衣藝美學與科技時尚
D021772306,2944,地方自治
D0927900,2875,世界音樂文化
D053741769,2930,認識天然災害
D0915295,2188,投資管理實務(二)
D050174492,2142,會計學(二)
D075621988,1350,型樣識別
D0959078,2989,培育3D設計夢想號學生大使
D083579837,2894,宗教與人生
D092211438,1330,數位信號處理導論
D0606648,1280,微積分(二)
D009766730,2139,資訊網路
D026334073,1274,班級活動
D0557425,1319,資料庫系統
D023128187,2929,殺蟲劑與生活
D0712107,2980,從空間看世界
D051646646,1318,系統程式
D046217493,1281,線性代數
D078656659,1286,程式設計(III)
D0602603,2153,統計學(二)實習
D096024706,3900,學術寫作與商業報告
D005428625,2987,專利撰寫實務
D019987613,3780,全民國防教育軍事訓練(二)
D079685795,1337,計算機結構學
D058139943,2181,作業管理個案研究
D0766975,2147,資訊網路
D045395529,2887,台灣民間信仰
D037125776,2891,生死與哲學
D079137591,1329,電子商務安全
D0642711,1338,計算機演算法
D0685247,2142,會計學(二)
D067838257,1971,雲端應用系統開發
D0725378,1277,程式設計(IV)
D078501034,1308,資料庫系統
D034153352,2919,生命科學
D084002044,2159,統計學(二)實習
D0953736,2910,台灣環境與永續生活
D081418992,1338,計算機演算法
D0764861,1309,機率論
D069049491,2871,詩詞欣賞
D080289807,2135,會計學(二)實習
D0591245,1302,邏輯設計
D0622761,2138,管理學
D006440046,2896,音樂與人生
D044552336,1315,系統程式
D007758584,2156,商事法
D063035254,1316,資料庫系統
D003179932,1301,線性代數
D0661886,1303,邏輯設計實習
D080911319,1362,數位影像安全技術專題
D0547823,3897,國際企業策略與文化
D099031701,1341,計算機演算法
D0719002,2906,批判思考
D048234467,1334,計算機結構學
D042585343,2886,台灣民間信仰
D0644731,3897,國際企業策略與文化
D087414028,1301,線性代數
D075268169,1340,計算機結構學
D0542081,1311,物件導向設計
D029076246,2157,組織行為
D010754542,2968,心理劇與自我成長
D0845985,2928,奈米科技與生活
D045025884,1350,型樣識別
D0541559,2954,教育的理論與實踐
D086062961,1338,計算機演算法
D0887679,1354,無線隨意與感測網路技術與應用
D084619105,2139,資訊網路
D0961373,2900,電影藝術專題講座　
D0765456,3043,戀愛、家庭與性別平等
D0817342,1300,微積分(二)
D0567523,2929,殺蟲劑與生活
D023566620,1280,微積分(二)
D0658803,1277,程式設計(IV)
D064676302,2171,管理資訊系統
D048056564,2196,財務管理
D063406955,2195,作業管理
D051710675,2870,詩詞欣賞
